"","condition","ID","cov_distance","aa","pa","IDnum","ms","d"
"307866","I","Rs6JXaCK",6.30112294991438,-1.34972128841325,1.14045079361598,192,961,7.8834367268833
"307990","I","Rs6JXaCK",6.30112294991438,2.3387411974681,1.29171266212216,192,1259,7.88813555214478
"308112","I","Rs6JXaCK",6.30112294991438,-0.442150077376195,1.45461005897496,192,1079,7.65383666124666
"308129","I","Rs6JXaCK",6.30112294991438,-0.442150077376195,1.45461005897496,192,821,7.65764377762551
"308223","I","Rs6JXaCK",6.30112294991438,-2.21075038606378,1.55932981409462,192,1079,8.18811432130421
"308286","I","Rs6JXaCK",6.30112294991438,1.85004900690969,1.30334819046879,192,959,7.96315999296494
"308459","I","Rs6JXaCK",6.30112294991438,2.16420827226867,2.26909704323898,192,1080,7.74193965027689
"308518","I","Rs6JXaCK",6.30112294991438,0.0581776415288506,1.52442322905473,192,1161,7.53839178839962
"308680","I","Rs6JXaCK",6.30112294991438,-1.04719755140089,2.93232215899682,192,900,7.52779080693441
"309020","I","Rs6JXaCK",6.30112294991438,-0.430514549029562,1.48951664401484,192,2699,7.6413756109658
"309126","I","Rs6JXaCK",6.30112294991438,-0.186168453750355,1.76876932433393,192,500,7.49250097275006
"309141","I","Rs6JXaCK",6.30112294991438,-0.0581776419374354,1.61750745582776,192,2942,7.51908336521909
"309398","I","Rs6JXaCK",6.30112294991438,-0.209439510443609,1.73386273929405,192,7719,7.50717084000324
"309400","I","Rs6JXaCK",6.30112294991438,-0.209439510443609,1.73386273929405,192,740,8.35669521198791
"309401","I","Rs6JXaCK",6.30112294991438,-0.209439510443609,1.73386273929405,192,6739,7.92102033924578
"309538","I","Rs6JXaCK",6.30112294991438,-1.43116998683964,1.80367590937382,192,520,8.28569216007436
"309598","W","rSJ9A6s2",5.71803628465689,-2.04297467831793e-10,1.55932981409462,193,32067,8.72123844416605
"309599","W","rSJ9A6s2",5.71803628465689,-2.04297467831793e-10,1.55932981409462,193,3558,9.66342209879895
"309601","W","rSJ9A6s2",5.71803628465689,-2.04297467831793e-10,1.55932981409462,193,816,10.7073929072564
"309602","W","rSJ9A6s2",5.71803628465689,-2.04297467831793e-10,1.55932981409462,193,717,10.1720232618936
"309603","W","rSJ9A6s2",5.71803628465689,-2.04297467831793e-10,1.55932981409462,193,916,9.66342209879894
"309607","W","rSJ9A6s2",5.71803628465689,-2.04297467831793e-10,1.55932981409462,193,1668,7.87091769585985
"309608","W","rSJ9A6s2",5.71803628465689,-2.04297467831793e-10,1.55932981409462,193,598,7.47737181106686
"309609","W","rSJ9A6s2",5.71803628465689,-2.04297467831793e-10,1.55932981409462,193,1319,7.87091769585985
"309694","W","rSJ9A6s2",5.71803628465689,-0.437496292143316,3.14159165358979,193,799,7.87091769585986
"309881","W","rSJ9A6s2",5.71803628465689,-3.13693886856121,1.74532825194988,193,1416,7.87091769585986
"309897","W","rSJ9A6s2",5.71803628465689,-1.72205819550537,1.69878613856336,193,767,7.87091769585986
"309939","W","rSJ9A6s2",5.71803628465689,-2.15955448744439,1.62431882816257,193,632,7.87091769585986
"309991","W","rSJ9A6s2",5.71803628465689,2.01061951114606,1.56846843413401,193,1000,7.87091769585986
"310004","W","rSJ9A6s2",5.71803628465689,1.66620780106821,1.56846843413401,193,717,7.87091769585986
"310033","W","rSJ9A6s2",5.71803628465689,0.660897867848964,1.56846843413401,193,883,7.87091769585985
"310079","W","rSJ9A6s2",5.71803628465689,0.735365533337907,1.62431882816257,193,683,7.87091769585986
"310109","W","rSJ9A6s2",5.71803628465689,0.688823419951391,0.823794619949758,193,1617,7.87091769585986
"310178","W","rSJ9A6s2",5.71803628465689,0.716748972053816,2.26660013493174,193,701,7.87091769585986
"310246","W","rSJ9A6s2",5.71803628465689,0.698132410769726,1.75463688768007,193,866,7.87091769585986
"310350","W","rSJ9A6s2",5.71803628465689,0.530580518507751,1.5126176850173,193,1085,7.10350322051352
"310391","W","rSJ9A6s2",5.71803628465689,0.530580518507751,1.5126176850173,193,633,7.2679017547397
"310395","W","rSJ9A6s2",5.71803628465689,0.530580518507751,1.5126176850173,193,633,5.98654093198698
"310397","W","rSJ9A6s2",5.71803628465689,0.530580518507751,1.5126176850173,193,917,5.44325979272495
"310441","W","rSJ9A6s2",5.71803628465689,0.335103784319644,2.21074938581503,193,1133,4.56886401060817
"310482","W","rSJ9A6s2",5.71803628465689,2.55050831050015,2.09904842021384,193,1184,5.80837523973818
"310515","W","rSJ9A6s2",5.71803628465689,0.856375312213356,2.03388939045509,193,750,5.26533202528496
"310530","W","rSJ9A6s2",5.71803628465689,0.511963957223657,2.03388939045509,193,667,4.90717854103043
"310554","W","rSJ9A6s2",5.71803628465689,0.027925551898119,2.02458093226897,193,1033,4.38986363347273
"310573","W","rSJ9A6s2",5.71803628465689,-0.214093295676503,2.02458093226897,193,934,4.15321102041434
"310598","W","rSJ9A6s2",5.71803628465689,-0.996000587517074,2.57377765717697,193,749,3.76348144213732
"310654","W","rSJ9A6s2",5.71803628465689,-1.03323442026154,2.53654417952064,193,987,3.74448496871933
"310680","W","rSJ9A6s2",5.71803628465689,-0.735364823570215,1.33575751211329,193,2515,4.56946641166258
"310681","W","rSJ9A6s2",5.71803628465689,-2.04297467831793e-10,1.55932981409462,193,900,8.72123844416605
"310697","W","rSJ9A6s2",5.71803628465689,0.726056897607714,1.75480654828273,193,566,8.72123844416605
"310784","W","rSJ9A6s2",5.71803628465689,-1.97338603389833,1.89443288844227,193,1866,8.72123844416605
"310818","P","s8N6fBFt",6.20601861135392,-2.04297467831793e-10,1.55932981409462,194,2873,8.72123844416605
"310819","P","s8N6fBFt",6.20601861135392,-2.41088161566106,3.14159165354534,194,1156,8.28517652195775
"310900","P","s8N6fBFt",6.20601861135392,-1.32179609139897,1.73601961633071,194,584,8.28517652195777
"311176","P","s8N6fBFt",6.20601861135392,-0.651589587615515,1.75929302797897,194,566,8.28517652195777
"311225","P","s8N6fBFt",6.20601861135392,0.996001297284762,1.83376033837976,194,884,8.28517652195777
"311261","P","s8N6fBFt",6.20601861135392,1.02392684938719,1.70344227886226,194,552,6.74832805948786
"311314","P","s8N6fBFt",6.20601861135392,0.567813996164077,1.53589056414436,194,668,6.74832805948787
"311323","P","s8N6fBFt",6.20601861135392,0.567813996164077,1.67551690430391,194,535,6.74832805948787
"311324","P","s8N6fBFt",6.20601861135392,0.567813996164077,1.67551690430391,194,616,6.41091165651348
"311325","P","s8N6fBFt",6.20601861135392,0.567813996164077,1.67551690430391,194,634,6.0903660736878
"311328","P","s8N6fBFt",6.20601861135392,0.567813996164077,1.67551690430391,194,885,7.10350322051354
"311468","P","s8N6fBFt",6.20601861135392,2.73667676404622,1.64759170728963,194,701,7.10350322051357
"311512","P","s8N6fBFt",6.20601861135392,-2.68082566024996,1.70344210131819,194,1485,7.10350322051356
"311687","P","s8N6fBFt",6.20601861135392,-0.381645543026608,1.51727364777213,194,616,7.10350322051359
"311732","P","s8N6fBFt",6.20601861135392,-0.307177877537664,1.8244515251055,194,833,7.10350322051359
"311740","P","s8N6fBFt",6.20601861135392,-0.307177877537664,1.7499842147047,194,600,7.10350322051359
"311776","P","s8N6fBFt",6.20601861135392,0.735365178249769,1.76860113107694,194,2084,7.1035032205136
"311817","P","s8N6fBFt",6.20601861135392,0.819141124380756,0.642282129158524,194,784,7.10350322051359
"311830","P","s8N6fBFt",6.20601861135392,0.874991518409316,0.381646365211667,194,552,7.10350322051359
"311954","P","s8N6fBFt",6.20601861135392,2.33641359467539,1.79652579557003,194,666,7.1035032205136
"311986","P","s8N6fBFt",6.20601861135392,2.27125492000478,1.77790852410965,194,884,7.1035032205136
"312046","P","s8N6fBFt",6.20601861135392,1.74998339211107,1.7034408586207,194,799,7.1035032205136
"312111","P","s8N6fBFt",6.20601861135392,2.58774143306834,2.97869483642886,194,567,7.1035032205136
"312189","P","s8N6fBFt",6.20601861135392,2.72736777322789,1.73136641072313,194,751,7.10350322051361
"312380","P","s8N6fBFt",6.20601861135392,0.539888444061661,1.70344121370885,194,711,7.10350322051362
"312381","P","s8N6fBFt",6.20601861135392,0.539888444061661,1.70344121370885,194,650,6.74832805948794
"312383","P","s8N6fBFt",6.20601861135392,0.539888444061661,1.70344121370885,194,720,6.09036607368786
"312398","P","s8N6fBFt",6.20601861135392,0.0651590295544615,1.74067469136517,194,534,6.09036607368786
"312399","P","s8N6fBFt",6.20601861135392,0.0651590295544615,1.74067469136517,194,634,5.78584777000347
"312406","P","s8N6fBFt",6.20601861135392,0.065159029554462,1.74067469136517,194,602,7.47737181106696
"312456","P","s8N6fBFt",6.20601861135392,-0.186168098662205,1.8430675538684,194,2853,7.47737181106696
"312519","P","s8N6fBFt",6.20601861135392,-0.176859107843867,1.7686002434676,194,1699,7.47737181106696
"312520","P","s8N6fBFt",6.20601861135392,-2.04297467831793e-10,1.55932981409462,194,2018,8.72123844416605
"312580","P","s8N6fBFt",6.20601861135392,1.6196656876817,2.23884459852012,194,516,8.72123844416604
"312634","P","s8N6fBFt",6.20601861135392,-2.94146142419682,1.47555386796363,194,834,8.72123844416604
"312735","P","s8N6fBFt",6.20601861135392,-0.37233619712013,1.4569369515914,194,519,8.72123844416604
"312748","W","SAQNRm6I",5.37181383877164,-2.04297467831793e-10,1.55932981409462,195,7800,8.72123844416605
"312769","W","SAQNRm6I",5.37181383877164,-0.111701143349562,1.54071307526646,195,4831,8.72123844416605
"312847","W","SAQNRm6I",5.37181383877164,1.24732878058958,1.4848626812379,195,717,8.72123844416604
"312849","W","SAQNRm6I",5.37181383877164,1.24732878058958,1.4848626812379,195,551,9.66342209879894
"312867","W","SAQNRm6I",5.37181383877164,-0.344411355193993,1.34523634107835,195,840,9.66342209879894
"312904","W","SAQNRm6I",5.37181383877164,-0.344411355193992,1.34523634107835,195,865,9.67008629481793
"312906","W","SAQNRm6I",5.37181383877164,-0.344411355193992,1.34523634107835,195,2034,8.72862201551136
"312927","W","SAQNRm6I",5.37181383877164,-0.986692661963164,1.32661924716204,195,1332,8.93573102613153
"312980","W","SAQNRm6I",5.37181383877164,1.014618213657,1.01944136982867,195,1267,8.45043925426274
"313004","W","SAQNRm6I",5.37181383877164,0.288561315844988,1.14975942934617,195,1383,8.54586356549127
"313131","W","SAQNRm6I",5.37181383877164,-3.01592873459761,1.35454479926447,195,1050,8.90329110357766
"313208","W","SAQNRm6I",5.37181383877164,0.921534341972112,1.28938576950572,195,948,8.40669217791745
"313219","W","SAQNRm6I",5.37181383877164,0.893608789869687,1.46624576486566,195,585,8.38924260884638
"313232","W","SAQNRm6I",5.37181383877164,0.874992228585597,1.6244886663093,195,1701,8.38233753983264
"313258","W","SAQNRm6I",5.37181383877164,0.893608789869687,0.92635714305564,195,500,8.48150377217122
"313266","W","SAQNRm6I",5.37181383877164,0.791216282454612,1.01944136982867,195,2416,8.47060828758429
"313273","W","SAQNRm6I",5.37181383877164,0.791216282454612,1.12183423233189,195,16656,8.44977670529403
"313280","W","SAQNRm6I",5.37181383877164,0.819141834557036,1.23353537547716,195,783,8.42669163917898
"313296","W","SAQNRm6I",5.37181383877164,0.958768174716583,1.35454497680854,195,650,8.39454695389528
"313304","W","SAQNRm6I",5.37181383877164,1.01461856874514,1.31731132160814,195,8928,8.39523524269574
"313318","W","SAQNRm6I",5.37181383877164,0.865683947943552,1.76411589418921,195,933,8.38280007597072
"313351","W","SAQNRm6I",5.37181383877164,0.847066676483171,1.38247070645504,195,1300,8.40295155768528
"313356","W","SAQNRm6I",5.37181383877164,0.930842622614157,1.33592859306853,195,831,8.39941547442218
"313357","W","SAQNRm6I",5.37181383877164,0.930842622614157,1.33592859306853,195,1050,7.96343289108711
"313360","W","SAQNRm6I",5.37181383877164,0.930842622614157,1.3080030409661,195,1165,7.9671913994002
"313363","W","SAQNRm6I",5.37181383877164,0.930842622614157,1.3080030409661,195,833,9.34519019302498
"313365","W","SAQNRm6I",5.37181383877164,0.930842622614157,1.3080030409661,195,699,8.4031664884008
"313374","W","SAQNRm6I",5.37181383877164,1.02392684938719,1.28938630213794,195,799,8.39862870463938
"313386","W","SAQNRm6I",5.37181383877164,0.735365888426051,1.36385325745059,195,584,8.42099490585085
"313391","W","SAQNRm6I",5.37181383877164,0.744674169068096,1.28938630213794,195,500,8.42893918412272
"313396","P","sDAXLRV6",4.0327574911269,-2.04297467831793e-10,1.55932981409462,196,8246,8.72123844416605
"313407","P","sDAXLRV6",4.0327574911269,-2.04297467831793e-10,1.55932981409462,196,1267,4.96064123180665
"313475","P","sDAXLRV6",4.0327574911269,-2.04297467831793e-10,1.55932981409462,196,2117,5.0628712132635
"313510","P","sDAXLRV6",4.0327574911269,-2.04297467831793e-10,1.55932981409462,196,532,5.16304376496475
"313517","P","sDAXLRV6",4.0327574911269,-2.04297467831793e-10,1.55932981409462,196,1082,3.74829915628858
"313520","P","sDAXLRV6",4.0327574911269,-2.04297467831793e-10,1.55932981409462,196,506,3.68899482510983
"313625","P","sDAXLRV6",4.0327574911269,-2.04297467831793e-10,1.55932981409462,196,568,2.9954140965704
"313669","P","sDAXLRV6",4.0327574911269,-2.04297467831793e-10,1.55932981409462,196,719,2.68994622158794
"313710","P","sDAXLRV6",4.0327574911269,-2.04297467831793e-10,1.55932981409462,196,801,2.88639820401349
"313713","P","sDAXLRV6",4.0327574911269,-2.04297467831793e-10,1.55932981409462,196,1068,2.63288757822399
"313749","P","sDAXLRV6",4.0327574911269,-2.04297467831793e-10,1.55932981409462,196,1076,2.47908840687814
"313775","P","sDAXLRV6",4.0327574911269,-2.04297467831793e-10,1.55932981409462,196,501,2.30140924145562
"313840","P","sDAXLRV6",4.0327574911269,-2.04297467831793e-10,1.55932981409462,196,502,2.30956663388527
"313872","P","sDAXLRV6",4.0327574911269,-2.04297467831793e-10,1.55932981409462,196,719,2.41161345222054
"313956","P","sDAXLRV6",4.0327574911269,-2.51327412307613,1.48951664401485,196,1249,2.93296014229475
"314028","P","sDAXLRV6",4.0327574911269,-2.51327412307613,1.48951664401485,196,834,2.78034135219434
"314037","P","sDAXLRV6",4.0327574911269,-2.51327412307613,1.48951664401485,196,917,2.73547432504458
"314059","P","sDAXLRV6",4.0327574911269,-3.04850842702106,1.47788111566822,196,599,2.6558749624959
"314246","P","sDAXLRV6",4.0327574911269,-3.04850842702106,1.47788111566822,196,29482,4.49717910699224
"314410","W","Sq5cz1uQ",4.1701756587088,-0.372336907296422,0.360702378789945,197,41701,8.72123844416605
"314411","W","Sq5cz1uQ",4.1701756587088,0.255981623421536,0.698132700731158,197,18484,8.464361126822
"314412","W","Sq5cz1uQ",4.1701756587088,2.80416233133326,1e-06,197,987,8.94463784001562
"314413","W","Sq5cz1uQ",4.1701756587088,2.5249096510216,1.05883407958768,197,2131,10.5558741385988
"314414","W","Sq5cz1uQ",4.1701756587088,1.26827258958568,0.477057662256241,197,1490,9.84207012572044
"314416","W","Sq5cz1uQ",4.1701756587088,1.41953445804791,1e-06,197,4495,8.56866788185537
"314417","W","Sq5cz1uQ",4.1701756587088,1.94313323364978,1e-06,197,1263,8.56866804744704
"314420","W","Sq5cz1uQ",4.1701756587088,1.175188362782,1e-06,197,607,8.56866750265645
"314422","W","Sq5cz1uQ",4.1701756587088,1.54752526991292,1e-06,197,2814,8.5686680064598
"314423","W","Sq5cz1uQ",4.1701756587088,2.6994425762236,1e-06,197,858,8.568666754771
"314425","W","Sq5cz1uQ",4.1701756587088,-2.46673200968274,0.407242492087561,197,1128,8.3228598733447
"314427","W","Sq5cz1uQ",4.1701756587088,-2.46673200968274,0.407242492087561,197,911,9.13832276846163
"314428","W","Sq5cz1uQ",4.1701756587088,-2.46673200968274,0.407242492087561,197,1747,9.58442551101007
"314430","W","Sq5cz1uQ",4.1701756587088,1.85004900691656,1.54752427005719,197,11863,13.3296650022984
"314431","I","ssp6WxbH",5.36250623877263,-2.04297467831793e-10,1.55932981409462,198,67822,8.72123844416605
"314462","I","ssp6WxbH",5.36250623877263,0.243792157568172,1.39310790448103,198,1732,8.72123844416604
"314512","I","ssp6WxbH",5.36250623877263,-0.332443464343325,2.22421709746082,198,900,8.72123844416604
"314704","I","ssp6WxbH",5.36250623877263,0.110814487842044,1.49284097923155,198,781,8.72123844416606
"314720","I","ssp6WxbH",5.36250623877263,0.110814487842044,1.49284097923155,198,731,4.71260917021633
"314777","I","ssp6WxbH",5.36250623877263,0.0775704254986569,1.64798147554932,198,820,4.71260917021633
"314811","I","ssp6WxbH",5.36250623877263,0.43217707131747,1.01633843207058,198,772,4.71260917021633
"314830","I","ssp6WxbH",5.36250623877263,0.465421133660856,1.61473705811779,198,1532,4.71260917021633
"314869","I","ssp6WxbH",5.36250623877263,0.465421133660856,1.61473705811779,198,1463,5.08007024539491
"314873","I","ssp6WxbH",5.36250623877263,0.465421133660856,1.61473705811779,198,2292,6.08888026853813
"314879","I","ssp6WxbH",5.36250623877263,-0.820028134999816,2.89779949577287,198,787,5.07127789261144
"314908","I","ssp6WxbH",5.36250623877263,-0.410014245157831,3.00861398381921,198,583,5.30795176458166
"314919","I","STq8y20b",4.71362784584566,-2.04297467831793e-10,1.55932981409462,199,65503,8.72123844416605
"314920","I","STq8y20b",4.71362784584566,-2.04297467831793e-10,1.55932981409462,199,734,8.28517652195775
"314922","I","STq8y20b",4.71362784584566,-2.04297467831793e-10,1.55932981409462,199,1567,7.47737181106687
"314923","I","STq8y20b",4.71362784584566,-2.04297467831793e-10,1.55932981409462,199,3999,7.10350322051352
"314969","I","STq8y20b",4.71362784584566,-0.80285145612169,2.74615370545076,199,1247,7.10350322051352
"315033","I","STq8y20b",4.71362784584566,-0.546869832495855,2.15274175977269,199,700,7.10350322051352
"315178","I","STq8y20b",4.71362784584566,2.55981623605405,1.79204038102719,199,642,7.10350322051352
"315188","I","STq8y20b",4.71362784584566,2.12930168722878,1.85021802276034,199,556,7.10350322051352
"315228","W","sZQBg9mS",6.04566185168538,-2.04297467831793e-10,1.55932981409462,200,9012,8.72123844416605
"315230","W","sZQBg9mS",6.04566185168538,-2.04297467831793e-10,1.55932981409462,200,1135,7.87091769585986
"315232","W","sZQBg9mS",6.04566185168538,-2.04297467831793e-10,1.55932981409462,200,784,8.72123844416604
"315235","W","sZQBg9mS",6.04566185168538,-2.04297467831793e-10,1.55932981409462,200,584,7.47737181106686
"315236","W","sZQBg9mS",6.04566185168538,-2.04297467831793e-10,1.55932981409462,200,1309,7.87091769585985
"315322","W","sZQBg9mS",6.04566185168538,-2.04297467831793e-10,1.55932981409462,200,1104,7.88354311898446
